cluster_0	cluster_1	cluster_2
RP11-55L4.2	0	0	0
LINC01899	0	0	0
TIMM23	0.495936122952761	0.445981688610046	0.562620689908362
RP5-1110E20.1	0	0	0
PCAT18	0	0	0
LINC01908	0	0	0
CTD-2517M22.17	0	0	0
RP11-1148O4.2	0	0	0
RP13-270P17.2	0	0	0
RP11-138I1.4	0.15576420161259	0.7575887282593	0.767376831757473
CTD-2510F5.4	0	0	0
CTD-2349P21.6	0	0	1393499545.08907
RP11-849N15.1	648397474.583773	0	0
CLASP1-AS1	0.469432379887859	2.13023225618274	0
NARF-AS2	0.255056348748014	0.345077967361299	1.17499250735693
AC010761.9	0	0	0
CTD-2145A24.5	1.03832732568727	0.963087432873679	0
LINC01915	0	0	0
ARHGAP44-AS1	0	0	0
RP11-806L2.6	0	0	0
RNF115	0.489716158868386	0.504856367913645	0.50553448216141
RP11-131K5.2	0	0	0
MIR1539_ENSG00000265496	0	0	0
CTD-3157E16.1	0	0	0
DSEL-AS1	0	1381237217.31602	0
RP11-60A24.3	0	0	0
RP11-293E1.2	0	0	0
RP11-419J16.1	0	0	0
LINC01903	0.430810281183498	2.32120736753345	0
CFAP298-TCP10L	0	0	0
CTB-96E2.7	0	0	0
RP11-13N13.6	0	0	0
RARA-AS1	0.509396996293599	0.49680620199438	0.49388713222172
RP11-1376P16.2	0	0	0
RPL17	0.533311894004202	0.434967775538788	0.536246489923202
MAFG-DT	0.560311219459621	0.515822272475454	0.429808681746381
RP11-118G23.1	0	0	0
RP11-5A19.5	648397474.583773	0	0
LINC01970	0	0	2556173177.70928
RP11-156L14.1	0	0	0
RP11-94B19.7	648397474.583773	0	0
RP11-883A18.3	0	0	0
RP11-1157N2__B.2	0	0	0
RP11-354P11.3	0.675711936479472	0.206844715503328	0.740245090677976
RP11-848P1.3	0.616912275449581	0.587053135849667	0.33078066177406
RP11-849F2.5	0	0	0
RP11-799B12.4	0	2073763114.65938	0
RP11-403A21.1	0	0	0
ZNF488	1.03832732568727	0.963087432873679	0
CXADRP3	0	0	0
ZNF516-AS1	0.512260818301781	0.491564680580783	0.496330609711376
RP1-56K13.3	648397474.583773	0	0
CYP4F35P	0.500951940496091	0.73057462987493	0.322902858758029
NOS2P1	0	0	0
RP11-387H17.6	0	0	0
SEC22B	0.477537014874582	0.52251687686555	0.50062087728241
FSBP	0	0	0
AC010761.10	0	0	0
RP11-20B24.5	0	0	1393499545.08907
DSCAS	0	0	0
RP11-737O24.2	0	0	0
RP11-20B24.6	0	0	0
RP11-583F2.2	648397474.583773	0	0
LINC00668	0	0	0
RP11-739L10.1	0	0	1393499545.08907
GACAT2	0	0	0
AC100830.4	648397474.583773	0	0
RP11-269G24.6	0	0	0
TXNIP	0.498906987420904	0.490931647346655	0.510287392046816
CTB-41I6.2	0	0	0
RP11-16C1.3	0	0	0
RP11-567L7.5	0	0	0
GATA6-AS1	1094136264.96447	0	0
LINC02079	0	0	0
SRGAP2	0.451860070611209	0.631018681476301	0.432429520481913
SLC9A3R1-AS1	0	0	0
RP11-703M24.5	0	0	0
NDUFV2-AS1	0.611883939266606	0.490939777339636	0.410656024028036
BAHCC1	0.457135824375004	0.583968172437254	0.465423992008689
RP11-159D12.5	0.616912275449581	0.587053135849667	0.33078066177406
RP5-1028K7.2	0	0	0
RASSF5	0.595821519972102	0.349109984484933	0.581942828953311
RP11-118E18.2	0	0	0
RP5-906A24.2	0	0	0
RP11-647F2.2	0	0	0
RP11-296K13.4	1.03832732568727	0.963087432873679	0
RP11-963H4.5	0	1381237217.31602	0
RP11-354P11.2	648397474.583773	0	0
RP11-789C17.3	0	0	0
RP11-769O8.1	0.672972696815906	1.48594438340895	0
STRADA	0.519312912175517	0.547593961412877	0.437518090514783
RP1-66C13.4	0	0	1393499545.08907
CTD-2267D19.3	648397474.583773	0	0
LINC00683	0.785171597676672	0	1.27360694315412
LINC01909	0	0	0
RP11-640I15.1	0	0	0
KLF14	0.538947376965114	0.324372402099292	0.680303524986657
RP11-172F10.1	0	0	0
LINC01910	648397474.583773	0	0
RP11-849F2.4	0	0	0
RP11-627G18.1	0	0	0
CTD-3096M3.2	0	0	0
RP11-1C8.6	0.15576420161259	0.7575887282593	0.767376831757473
DYNLL2-DT	0	0	0
RP11-219A15.1	0.484687499269843	0.661109025415866	0.380357240553019
LIVAR	0	0	0
LINC01927	0	0	0
RP11-173M1.4	648397474.583773	0	0
NBPF15	0.449045536505462	0.64837393220599	0.422005627735259
RP11-848P1.4	0.39260166226448	0.503159174076021	0.621654851803286
RP5-890E16.4	0	0	0
RP11-1096G20.5	0	1381237217.31602	0
RP11-344E13.4	0	0	0
RP11-214O1.3	0.469432379887859	2.13023225618274	0
RP11-227G15.8	0.343045866886535	0.449089502907652	0.76886179548396
PIK3R5-DT	0	0	0
RP11-737O24.1	0	0	0
RP11-874J12.4	0	0	0
SNHG25	0.527786415236296	0.456694268438005	0.517514243100754
NCOA4	0.515585831768181	0.498561785166329	0.486143243291774
ARHGAP28-AS1	0	0	0
NARF-AS1	0	0	0
CTD-2015H3.2	0	0	0
RP11-806L2.2	0	0	0
CTB-131K11.1	0	0	0
MRPS21	0.501987200937485	0.486006434924888	0.512239836480571
HELZ-AS1	0.469432379887859	2.13023225618274	0
CTD-2349P21.9	0.402928206147566	0.757695629472889	0.392217767546183
RP11-17J14.2	0	0	0
RP11-45M22.5	0.233678914387567	0.676448030107253	0.686576530231727
RP11-650P15.1	0	0	0
GDF10	2313821385.14735	0	0
RP11-138P22.1	0.542740561737335	0.641799910389743	0.346411018221302
RP11-385D13.3	0.352801320958756	0.846374629242084	0.390450719581837
RP11-881L2.1	0	0	0
LINC01443	0	0	0
RP11-838N2.5	0	0	0
RP1-71H19.2	0	0	0
RP1-56K13.5	1.02919039411163	0	0.971637516543563
RP11-583F2.5	0	0	2088922969.27584
RP11-466A19.3	0	0	1393499545.08907
RP11-6N17.3	0	0	0
RP11-476K15.1	0	0	0
LINC01887	0.378420866455853	0.627177640365808	0.515217827005343
RP11-94B19.4	648397474.583773	0	0
RP11-20B24.4	648397474.583773	0	0
RP11-927P21.2	0	0	0
RP11-138I1.3	0	0	0
RP11-1376P16.1	0	1381237217.31602	0
RP11-849N15.4	0	0	0
RP11-258F1.1	0.374219195293654	1.13714453010819	0.243162639073116
RP5-1148A21.3	0.792142182715312	1.26239962999349	0
RP11-30L3.2	0	0	0
RP11-661O13.1	0	0	0
RP11-214O1.2	0	0	0
MYO15B	0.411703932807026	0.592547141417241	0.506679238167
RP11-855A2.3	0	0	0
RP11-466A19.1	0	0	0
AC015688.3	0	0	0
DSG1-AS1	0	0	0
TBC1D29P	0	0	0
RP11-131K5.1	648397474.583773	0	0
RP11-678G15.2	0	0	0
RP11-6N17.2	0.469432379887859	2.13023225618274	0
RP11-599B13.7	0	0	0
GAPLINC	0	0	0
RP11-862L9.3	0	0	0
RP11-793A3.2	0	0	0
RP11-370A5.1	0	0	0
RP11-19P22.8	0	0	0
RP1-41C23.1	0	0	0
AC005546.2	648397474.583773	0	0
RP11-567M16.5	0	0	0
CEACAM16-AS1	0	0	0
LINC00663	0.420355328739849	0.620987178703476	0.472661227675838
RP11-1058N17.1	0	0	0
RP5-1022P6.7	0	0	0
LINC01841	0.140083794830486	0.927811417333905	0.655222037778854
ZNF793-AS1	0.59150019501654	0.391661705805625	0.531167069035918
RP11-798G7.8	0.356129990102462	0.643066068196219	0.52907698404227
ZNF230-DT	1.22652376377865	0	0.815312371622151
RP11-154H12.2	0	0	0
RP11-434D2.7	0	0	0
MADCAM1-AS1	0	0	0
CTC-215O4.4	0	0	0
AC104532.3	0	0	0
RP11-799D4.4	0.312667088004219	3.19828992670322	0
CTD-2623N2.5	0	0	0
AD000091.2	0	0	0
RP11-701H16.4	0	0	0
RP11-820I16.3	0.255303025124732	3.91691401845093	0
RP11-49K24.4	0	1381237217.31602	0
RP11-973H7.5	0	0	0
HSD17B1-AS1	0.507716525981548	0.428044082433314	0.571124360981961
AC005625.1	0	0	0
FXYD1	0.500222439477199	0.469209262661282	0.531876953258115
AARSD1	0.469074172817551	0.524208502401092	0.507793126513408
CEP192-DT	0	0	0
SOCS3-DT	1094136264.96447	0	0
FARSA-AS1	0	0	0
AC079466.1	0	0	0
CTD-2369P2.5	0	0	0
LINC01180	0	0	0
RP11-552F3.4	0	0	0
RANBP3-DT	648397474.583773	0	0
RP11-354P11.8	0	0	1393499545.08907
LLNLR-284B4.2	0.792142182715312	1.26239962999349	0
RP4-657D16.3	0.433423723389571	0.60384436438572	0.473041105751496
RP11-936I5.1	0	1381237217.31602	0
RP11-27G24.3	0	0	0
RP11-242D8.1	0.434178483314961	0.567913244046224	0.50388078301215
CTC-448F2.4	0	0	0
CTB-31O20.3	0.310397982027146	0	3.22167042275283
CTB-50L17.16	1.88991790918234	0.529123510621463	0
LINC01929	0.344531467848149	0.588618976612608	0.595484326765462
LINC01532	0	0	0
RP11-800A18.4	0	0	0
RP11-75C10.9	0	0	0
CTD-2588C8.8	1094136264.96447	0	0
RP11-92C4.3	0	0	0
AC011524.2	0	0	0
TCF4-AS1	0	0	0
CTB-50L17.7	0	1381237217.31602	0
CTD-2562J15.4	0.527609087413333	1.89534263616732	0
RP11-1094M14.10	0	0	0
RP11-1096D5.2	0	0	0
RP11-58G13.1	0	0	0
RP11-35G9.3	0.450976585145279	0.535208337369312	0.516457477850697
ZNF850	0.551639833986715	0.555153317848831	0.40351443549442
CTD-3193K9.4	0.472517395141866	0.526385968471762	0.502068534409713
AC005757.6	0.312667088004219	3.19828992670322	0
AC002398.13	648397474.583773	0	0
CTB-30L5.1	0	0	0
CTD-3162L10.1	0	1381237217.31602	0
RP11-486P11.1	0	0	0
LINC01905	0	0	0
RP11-15A1.3	0.488067248427215	0.557424423514452	0.457935012841712
AC005943.2	0	0	0
PTGES3L	0.469432379887859	2.13023225618274	0
CTD-2659N19.10	648397474.583773	0	0
AC006130.3	0	0	0
UXT-AS1	0.785171597676672	0	1.27360694315412
LINC02080	0	0	0
RP11-64C12.8	0	0	0
RP11-10K17.6	0	2073763114.65938	0
RP11-165E7.1	0	1.48816920714434	0.67196659761498
AC005256.1	0	0	0
RP11-127I20.5	0	0	0
RP11-666A8.9	0	0	0
RP11-820I16.1	0	0	0
ASB16-AS1	0.460601274890131	0.464789132957068	0.580631990439385
CTC-510F12.2	0.343045866886535	0.449089502907652	0.76886179548396
CTC-499B15.8	0	0	0
CTB-25B13.9	0	0	0
CTD-2319I12.5	0	0	0
SLC14A2-AS1	0	0	0
ILF3-DT	0.490506766574836	0.540357584900131	0.470831918935539
TBC1D3P1-DHX40P1	0	0	0
CTD-2369P2.4	0	0	0
PCAT19	0.462122099938949	0.600701347469962	0.446473740940068
RP11-861E21.1	0	0	0
CTD-2378E21.1	0	0	0
RP11-839G9.1	0	0	0
CTB-129P6.11	0	0	0
CTD-3064H18.2	0	0	0
AC010525.4	0	0	0
AD000671.6	0	0	0
FMNL1-DT	0.369154174009046	0.486190146931294	0.675713698474431
AC004490.1	1094136264.96447	0	0
SCAT1	0	0	1393499545.08907
CTD-3113P16.5	0	0	0
CTB-31O20.6	0	0	0
RP11-795F19.5	0.419749397016288	0.540921227634387	0.546340969929668
RNF157-AS1	0	0	0
CTD-2540B15.9	0	0	0
RP11-332H18.5	0.761501668052031	0	1.31319475882865
RP11-53B2.3	0	0	0
AC005262.3	0	0	0
RP11-322E11.6	0	0	0
CTB-31O20.8	0	0	0
LINC01842	648397474.583773	0	0
MIR2117HG	0	0	0
CTD-2528L19.6	0.399597318910451	0.897551850622245	0.318367306673896
RP11-1072C15.4	0.430810281183498	2.32120736753345	0
CHMP1B-AS1	0	0	0
ADGRL1-AS1	0.44860067542468	0.52506832965754	0.529121413095433
RP11-397A16.3	0	0	0
RP11-879F14.1	1.40455810654296	0.711967695819902	0
RP11-756J15.3	0	0	0
CTD-2006C1.13	0	0	1393499545.08907
ZNF45-AS1	0	0	0
AC006116.12	648397474.583773	0	0
RP11-116O18.4	0	0	0
RP11-798G7.6	0.502724987785386	0.546076249828858	0.45403022420507
RP11-861E21.2	0.824183001031709	1.21332276652261	0
LINC01775	0	0	0
LINC01782	0	0	0
AC005954.4	0	0	1393499545.08907
LCN6	0	0	0
RP11-264B14.1	0.486162758683672	0.514537408338591	0.49956833021305
CTD-2659N19.9	0	0	0
DPY19L3-DT	0.492530665934213	0.363666911987567	0.675939891688667
CTC-265F19.3	0	0	0
ZNF8-ERVK3-1	0.33539974252568	0.595432260924172	0.601611412735545
AC010504.2	1094136264.96447	0	0
AC005498.4	0	0	0
MALT1-AS1	1094136264.96447	0	0
AC005786.5	0	0	0
CTB-31O20.9	0	0	0
CTB-184G21.3	0	0	0
RP11-794M8.1	648397474.583773	0	0
AC005307.4	0	0	0
RP11-118B18.2	0	0	0
AC139100.3	0	0	0
ZNF790-AS1	0.501078124241902	0.545491804087212	0.456093824846655
CTB-50L17.5	0	0	0
RP11-1151B14.4	0	0	0
ERVE-1	0	0	0
CTD-2162K18.4	0.792142182715312	1.26239962999349	0
CTC-232P5.3	0	0	0
GP6-AS1	0.465301532679744	0	2.14914400126938
RP11-2N1.1	0	0	0
PARD6G-AS1	0.233678914387567	0.676448030107253	0.686576530231727
LINC01140	0.410590727530109	0.546002539351898	0.55219805829529
KLF2-DT	0.800746092264602	0.38245946056267	0.386335513033001
CTD-2342J14.6	0	0.991200335294351	1.00887778479355
MAP3K14-AS1	0	1381237217.31602	0
RP11-879F14.2	0.56658337175346	0.437944277209342	0.500981005555994
TBX2-AS1	0.484906457290049	0.472818946955717	0.544194481384947
ATF7-NPFF	0.513850156840972	0.490492530476846	0.495856151950111
CTB-129P6.4	0	0	0
RP11-397A16.1	0	0	0
RP13-890H12.2	0	0	0
PIN1-DT	0.527609087413333	1.89534263616732	0
MAP4K1-AS1	0	0	0
CEBPA-DT	0.469432379887859	2.13023225618274	0
CTB-66B24.1	0	0	0
RNFT1-DT	648397474.583773	0	0
AC004637.1	0	0	0
LINC01764	648397474.583773	0	0
ZNF566-AS1	0	0	2088922969.27584
RP11-99A1.2	0	0	0
KC6	0	0	0
AC104532.2	0	0	0
RP11-879F14.3	0.313749731924319	0.677872991422205	0.555627653850028
CTB-25B13.12	0.671362568074733	0.711651171394652	0.223309548876201
RP11-178C3.1	0	0	0
SNHG30	0.543863122377227	0.477736742275893	0.480245390938098
SNHG22	0.186849436202463	0.50459463739798	1.02921130417383
LINC01415	0.233678914387567	0.676448030107253	0.686576530231727
CTD-2008L17.1	0	0	0
AC002398.12	648397474.583773	0	0
KIF18B-DT	0	0	0
LINC01478	0	0	0
KB-7G2.9	0	0	0
RP11-552F3.10	648397474.583773	0	0
CTB-39G8.3	0	0	0
CTD-2293H3.2	0	0	0
GEMIN7-AS1	0.792142182715312	1.26239962999349	0
RP11-686D22.9	0	0	0
CTD-2162K18.3	648397474.583773	0	0
RP11-411B10.3	0	0	0
RP11-1094M14.12	0	0	0
CTC-454I21.3	0	0	0
RP11-47L3.1	1434176347.03379	0	0
KCNJ2-AS1	0	0	0
RP11-53B2.5	0	0	0
UPK3BL1	0.616397163817405	0.326694275310905	0.593404557900608
AC005330.2	0	0	0
CTD-2231E14.5	0	0	0
MIR924HG	0	0	0
CTB-186G2.4	0	0	0
CTC-548K16.5	0	0	0
CTC-260E6.6	0.479194447816877	0.559624397888026	0.464608452258485
CTB-50L17.14	0	0	0
CTD-2240E14.4	0	0	0
AF038458.5	0	0	1393499545.08907
KDSR-DT	0.535024449101582	0.405843122721238	0.569297859136396
MIR122HG	0	0	0
RP11-691H4.3	0	0	0
ATXN7L3-AS1	0	0	0
DM1-AS	0	0.991200335294351	1.00887778479355
RP11-845C23.3	0	0	0
RP11-873E20.1	0	1381237217.31602	0
RP11-456O19.5	0	0	0
RP11-396N11.1	0	0	0
TCF4-AS2	648397474.583773	0	0
CTC-296K1.4	0.324763573551143	0.835647901093396	0.427793189514364
CTD-2189E23.2	0	0	0
RP11-567M16.2	0	0	0
LINC01901	0	0	0
SETBP1-DT	0.351669558474877	0.628793222031005	0.547454067786267
HEATR6-DT	0.315561978430642	0.833628099999538	0.439881251788576
CTC-239J10.1	0	0	0
ZFP28-DT	0.672972696815906	1.48594438340895	0
AC005616.2	648397474.583773	0	0
CTD-2265O21.3	0	0	0
RP11-552F3.12	0	0	0
AC005786.7	0	0	0
CTC-454I21.4	0	0	0
AC002398.11	648397474.583773	0	0
CTB-39G8.2	0	0	0
AC010649.1	0	0	0
RP11-264B14.2	0	1381237217.31602	0
LINC02073	0	0	0
CLEC4O	0	0	0
ZNF582-DT	0.461463231779213	0.524963124574368	0.515149926216921
RP5-837J1.4	0.312667088004219	3.19828992670322	0
CTC-425F1.4	0.382200415321504	0.582939303209288	0.550917180654247
RP11-120M18.5	0	0	0
RP11-866E20.3	0	1381237217.31602	0
APOC4	0	0	0
AC005944.2	0.410590727530109	0.546002539351898	0.55219805829529
ZNF571-AS1	0.451996743886123	0.460090080925065	0.596413887781875
NUDT19-DT	1.02919039411163	0	0.971637516543563
RP11-126O1.4	0	0	0
RP11-703I16.1	0.315298489354106	0.433933871548493	0.843881936760305
CTC-518P12.6	0	1381237217.31602	0
CTD-2373H9.5	0.492942264640565	0.668382359691845	0.368365781960984
CIRBP-AS1	0	0.991200335294351	1.00887778479355
FAM215A	0	0	0
UQCRFS1-DT	0.785171597676672	0	1.27360694315412
RP11-53B2.4	0	0	0
CTC-296K1.3	0.354803377995283	0.691807685345541	0.490753345271116
RP11-13K12.1	648397474.583773	0	0
ZNF285	1709160308.09301	0	0
CTD-2043I16.1	0	0	0
CTC-325H20.4	0.465301532679744	0	2.14914400126938
CTC-250I14.3	0	0	0
LINC01855	0	0	0
MIR23AHG	0.534482577905363	0.523842276976588	0.444922511575205
LINC01864	0	0	0
CTD-2537I9.12	0.424759158251599	0.952102642190844	0.272493155150275
LINC01836	648397474.583773	0	0
MIR497HG	0.451887528682921	0.490494273874712	0.561711732404597
S1PR2	0.537020371625813	0.483068112928025	0.481234232309799
LINC00868	0	0	0
RP11-666A8.8	0.469432379887859	2.13023225618274	0
RP11-686D22.4	0.315561978430642	0.833628099999538	0.439881251788576
ZSCAN5A-AS1	0	0	2088922969.27584
CTC-482H14.5	0.469432379887859	2.13023225618274	0
GNA15-DT	0	0	0
CTD-2528L19.4	0	0	0
CTC-379B2.4	0	0	0
RP11-383M4.6	0.792142182715312	1.26239962999349	0
RP11-173A16.1	0	0	0
RP5-1052I5.2	0	0	0
CTC-503J8.4	0.653313112027003	0.478812467136193	0.390945114766928
CTC-559E9.8	0	0	0
AC104532.4	0.392182858633112	0.484726375227922	0.644253363202802
CTC-459F4.3	0.429857790587553	0.513548971252061	0.562668613994521
DNAAF3-AS1	0	0	0
CTD-2540B15.11	0	0	0
CTC-559E9.4	648397474.583773	0	0
CTD-3252C9.2	0	0	0
RP11-322E11.5	0.469432379887859	2.13023225618274	0
LINC00907	648397474.583773	0	0
LINC01926	0	0	0
CTC-250I14.6	1.22652376377865	0	0.815312371622151
RP11-323N12.5	0	0	0
LINC01028	0	0	0
RP5-905N1.2	0	0	0
CTD-3220F14.1	0.253659446857656	0	3.94229353747542
AC006116.21	0	0	0
CTD-2369P2.8	0	0.991200335294351	1.00887778479355
AC007787.2	0	0	0
CTD-3116E22.7	0	0	0
RP11-552F3.13	648397474.583773	0	0
HAUS5-DT	0	0	0
RP11-905K4.1	0	0	0
RP11-1136J12.1	648397474.583773	0	0
CTB-5E10.3	648397474.583773	0	0
RP11-546M21.6	0.465301532679744	0	2.14914400126938
CTD-2554C21.2	0.369257548519922	0.668683905933994	0.491641141375241
ASXL3-DT	0	0	0
RP11-64C12.4	0.53357618051054	0.557119832478881	0.416996530028161
CTD-2008P7.10	0	0	0
RP11-577H5.5	0	0	0
CTC-499B15.7	0	0	0
CTD-2587H24.10	0	1381237217.31602	0
CTD-2553C6.1	0.200850065494616	0.792084730000876	0.641369761246191
RP11-95O2.1	0	0	0
RP1-193H18.3	0.437479064077435	0.337021011086634	0.797247828480039
RAB5C-AS1	0	0	0
LINC01482	0	1381237217.31602	0
TSHZ3-AS1	0	0	0
RP11-13K12.2	0	0	0
AC004156.3	1434176347.03379	0	0
CTB-55O6.4	0	0	0
FDX2	0.540775607996112	0.462188457474446	0.499093371848099
RP11-27G24.1	0	0	0
ZNF224	0.458218662698026	0.525260255391117	0.518358529462884
RP11-795H16.3	0	0	0
AC005262.2	648397474.583773	0	0
LDLRAD4-AS1	0	0	0
RP11-691H4.4	0	0	0
RP11-1030E3.1	0	0	0
ERVK-28	0	0	0
AC002116.7	0	0	2088922969.27584
RP11-729L2.2	0.792142182715312	1.26239962999349	0
CTD-2013N17.4	0	0	0
RP11-108P20.3	0	0	0
CTD-2105E13.6	0	0	0
RP11-95O2.5	1.40455810654296	0.711967695819902	0
AC024592.9	0	0	0
RP11-686D22.5	0.233678914387567	0.676448030107253	0.686576530231727
LINC01539	0	0	0
LINC02078	0	0.991200335294351	1.00887778479355
CTD-2189E23.1	648397474.583773	0	0
RP11-49K24.8	0	0	0
CTD-2540B15.7	0	0	0
AC010761.14	0	0	0
RP11-147L13.8	2138996897.62369	0	0
RP11-456O19.3	0	0	0
RP4-604K5.3	0	0	0
CTD-2265O21.7	0	0	0
AC061992.2	1094136264.96447	0	0
AC024592.12	648397474.583773	0	0
RP11-718I15.1	0	0	0
CTB-102L5.4	0	0	0
RUNDC3A-AS1	0	0	2088922969.27584
BSG-AS1	0	0	0
AC004623.2	648397474.583773	0	0
RP11-358B23.5	0	0	2088922969.27584
RP11-484L8.1	0	0	1393499545.08907
CTD-3193K9.3	0	0	0
LINC01801	648397474.583773	0	0
CTB-50L17.9	0.469432379887859	2.13023225618274	0
LINC01999	0	0	0
RP11-2N1.2	648397474.583773	0	0
CBARP-DT	0	0	0
RP11-154H12.3	0	0	0
CTB-55O6.10	0	0	0
RP11-171I2.1	0.469432379887859	2.13023225618274	0
RP11-35G9.5	1709160308.09301	0	0
LINC01987	0	0	0
CTD-2659N19.2	0	0	0
SMIM22	0.368798948340362	0.572824210033648	0.578199243031317
LIN37	0.448739462664583	0.471537105926011	0.586840046738579
RP11-552F3.9	0.3943207440052	0.555240928426353	0.562945169487045
AC018755.17	0	0	0
RP11-727F15.11	0.413288225760279	0.392051739935273	0.741959545476686
CTB-191K22.5	0	1381237217.31602	0
RP11-167N5.5	0.3943207440052	0.555240928426353	0.562945169487045
AC008746.12	0.469432379887859	2.13023225618274	0
ARHGEF18-AS1	0.3943207440052	0.555240928426353	0.562945169487045
NDUFA7	0.509697546860201	0.465956804592641	0.525629051645441
MZF1-AS1	0.597481285474013	0.514812056696126	0.400821799627995
RP11-120K24.3	0	0	0
ZNF460-AS1	0.49975231591445	0.425824523511814	0.582592352862785
RP11-157B13.7	0	0	0
CTB-147C22.9	0	0	0
RP4-569M23.5	0.364631916724725	0.898164166487067	0.350663534816932
CTD-2291D10.4	0	1381237217.31602	0
CTD-2126E3.4	648397474.583773	0	0
CTD-2540F13.2	1.1157597353696	0.896250301373656	0
CTD-2639E6.9	0	0	0
VSIG10L-AS1	648397474.583773	0	0
CCDC177	0	0	0
RP11-256I23.3	0	0	0
RP11-255H23.4	0	0	0
CTD-2525I3.2	648397474.583773	0	0
CTB-176F20.3	0.430810281183498	2.32120736753345	0
CTD-2325M2.1	0.233678914387567	0.676448030107253	0.686576530231727
RP11-290F24.6	1094136264.96447	0	0
CTD-2620I22.3	0.785171597676672	0	1.27360694315412
AC011523.2	0	0	0
AC007292.6	0.465301532679744	0	2.14914400126938
CTD-2616J11.9	0	0	0
AC130469.2	0.785171597676672	0	1.27360694315412
CTB-189B5.3	0	0	0
CARD8-AS1	0.310397982027146	0	3.22167042275283
PTOV1-AS1	0.305571794717472	0.441754808005863	0.850300109041752
CTD-2525I3.3	0	0	0
AC006129.2	1.02919039411163	0	0.971637516543563
AC005253.2	0.407109411749845	0.69360418158309	0.430888502410824
LINC01785	0	0	0
NBPF12	0.430864674528553	0.648157183641202	0.440126089135813
AC018766.6	0	1381237217.31602	0
CTD-2619J13.9	1094136264.96447	0	0
AC067969.2	0	0	0
CTD-3032J10.2	0	1381237217.31602	0
NAPA-AS1	1434176347.03379	0	0
RP5-1057I20.4	0.465301532679744	0	2.14914400126938
RP11-678G14.2	0.236383955931148	0.797885610649193	0.574850640206367
AC104534.3	0	0	0
CTC-429P9.2	648397474.583773	0	0
GABRQ	0	0	1393499545.08907
AC022154.7	0	0.991200335294351	1.00887778479355
ZNF649-AS1	0	0	0
SLC6A14	648397474.583773	0	0
CTB-60B18.12	0	0	0
CTD-3149D2.4	0	0	0
CTD-3193O13.11	0	0	0
RP11-91G21.1	0.519641235704452	0.455156552570178	0.527326943732069
CTD-3193O13.13	0	0	0
AC010524.4	0.47606515709606	0.388436117243105	0.660334321862191
AC004076.9	0.465301532679744	0	2.14914400126938
RP11-556I13.2	0	0	0
AC007192.4	0	0	0
SMIM17	0.364631916724725	0.898164166487067	0.350663534816932
RP11-420K14.8	0	0	0
ZNF114-AS1	0	0	0
CTD-2396E7.10	0	0	0
AC002985.3	0	0	0
CTD-3137H5.1	0	0	0
CTD-3214H19.6	0	0	0
CTC-444N24.11	0.467329037997504	0.591816468159411	0.448694890300205
AC137932.4	0.539000183256291	0.454291348066049	0.509189366812587
ARL14EPL	0	0	0
RP11-678G14.4	648397474.583773	0	0
AIRN	0	0	0
AC003005.2	0	0	2088922969.27584
RP11-434D12.1	648397474.583773	0	0
CTB-60B18.18	0	0	0
RP11-98D18.16	0	0	0
CTD-2528A14.3	0	0	0
AC006547.15	0.187005582797067	1.01560612198554	0.511909381865161
LINC02560	0	0	0
CTD-3222D19.11	0	1381237217.31602	0
LINC01872	0	0	0
LRRC2-AS1	0	0	0
RP4-806M20.3	0	0	0
FAM156A	0.262843808694621	0.651500007194435	0.659403193817498
AC006129.1	0	0	0
CTD-2017D11.1	0.419319485462459	0.557974700314145	0.530039144542297
SMC5-DT	0.413288225760279	0.392051739935273	0.741959545476686
SERTAD3-AS1	0	0	1393499545.08907
CTD-2568A17.8	0	0	0
FENDRR	0.453608571555058	0.56357379346591	0.486996775014676
CTC-518B2.10	0	0	0
AC003682.16	648397474.583773	0	0
CTD-3214H19.4	0.469432379887859	2.13023225618274	0
CTC-344H19.4	0	0	0
CTD-2371O3.3	0.443087971282969	0.486073831097691	0.576969990836863
CTD-2626G11.2	648397474.583773	0	0
MIR4453HG	0.432060298528761	0.572245226790677	0.502240700944413
RP11-356J5.13	0.356129990102462	0.643066068196219	0.52907698404227
CTC-435M10.6	0	0	0
NFILZ	0	0	0
SIGLEC5_ENSG00000268500	0	0	0
RP11-805I24.3	0	0	0
RP11-572B2.1	0	0	0
ZNF8-DT	0.550975291918058	0.437927017624034	0.515613512144031
CTD-2545M3.8	0	2891354370.11198	0
CTC-273B12.5	0	0	0
RP11-32B5.8	0	0	0
LINC02135	0	0	0
AC004076.7	0	0	0
AC005523.3	0	0	0
RP11-678G14.3	0	0	0
ILVBL-AS1	0	0	0
AC005339.2	0	0	0
RP11-687D19.1	0	0	0
RP11-158H5.7	0.493242065262049	0.76187077451786	0.311066704831444
CTC-453G23.8	0	0	0
RP11-464F9.20	0.419624629082248	0.706807360049592	0.409047586591752
RAET1E-AS1_ENSG00000268592	1940027932.04461	0	0
AC115522.3	0	0	0
RP11-316O14.1	1094136264.96447	0	0
RP11-65J3.15	0	0	0
IGFL2-AS1	0	0	0
RP1-122P22.4	0	0	0
RP11-739B23.1	0	0	0
CTB-33G10.11	0	0	0
RP4-806M20.4	0.785171597676672	0	1.27360694315412
AC068499.10	648397474.583773	0	0
MIMT1	0	0	1393499545.08907
CTB-60B18.10	0	0	0
LINC00664	0	0	0
